,year_num,week_num,raw_data,winner_name,winner_score,loser_name,loser_score
1246,2006,15,"SD 20, KC 9",SD,20,KC,9
1247,2006,15,"IND 34, CIN 16",IND,34,CIN,16
1248,2006,17,"NYG 34, WSH 28",NYG,34,WSH,28
1249,2006,17,"PIT 23, CIN 17",PIT,23,CIN,17
1250,2006,17,"DET 39, DAL 31",DET,39,DAL,31
1251,2006,17,"NE 40, TEN 23",NE,40,TEN,23
1252,2006,17,"KC 35, JAX 30",KC,35,JAX,30
1253,2006,17,"STL 41, MIN 21",STL,41,MIN,21
1254,2006,17,"CAR 31, NO 21",CAR,31,NO,21
1255,2006,17,"NYJ 23, OAK 3",NYJ,23,OAK,3
1256,2006,17,"SEA 23, TB 7",SEA,23,TB,7
1257,2006,17,"HOU 14, CLE 6",HOU,14,CLE,6
1258,2006,17,"SF 26, DEN 23",SF,26,DEN,23
1259,2006,17,"IND 27, MIA 22",IND,27,MIA,22
1260,2006,17,"PHI 24, ATL 17",PHI,24,ATL,17
1261,2006,17,"SD 27, ARI 20",SD,27,ARI,20
1262,2006,17,"BAL 19, BUF 7",BAL,19,BUF,7
1263,2006,17,"GB 26, CHI 7",GB,26,CHI,7
1264,2007,1,"IND 41, NO 10",IND,41,NO,10
1265,2007,1,"DEN 15, BUF 14",DEN,15,BUF,14
1266,2007,1,"PIT 34, CLE 7",PIT,34,CLE,7
1267,2007,1,"GB 16, PHI 13",GB,16,PHI,13
1268,2007,1,"CAR 27, STL 13",CAR,27,STL,13
1269,2007,1,"MIN 24, ATL 3",MIN,24,ATL,3
1270,2007,1,"NE 38, NYJ 14",NE,38,NYJ,14
1271,2007,1,"WSH 16, MIA 13",WSH,16,MIA,13
1272,2007,1,"TEN 13, JAX 10",TEN,13,JAX,10
1273,2007,1,"HOU 20, KC 3",HOU,20,KC,3
1274,2007,1,"DET 36, OAK 21",DET,36,OAK,21
1275,2007,1,"SD 14, CHI 3",SD,14,CHI,3
1276,2007,1,"SEA 20, TB 6",SEA,20,TB,6
1277,2007,1,"DAL 45, NYG 35",DAL,45,NYG,35
1278,2007,1,"CIN 27, BAL 20",CIN,27,BAL,20
1279,2007,1,"SF 20, ARI 17",SF,20,ARI,17
1280,2007,2,"CLE 51, CIN 45",CLE,51,CIN,45
1281,2007,2,"IND 22, TEN 20",IND,22,TEN,20
1282,2007,2,"SF 17, STL 16",SF,17,STL,16
1283,2007,2,"GB 35, NYG 13",GB,35,NYG,13
1284,2007,2,"PIT 26, BUF 3",PIT,26,BUF,3
1285,2007,2,"TB 31, NO 14",TB,31,NO,14
1286,2007,2,"HOU 34, CAR 21",HOU,34,CAR,21
1287,2007,2,"JAX 13, ATL 7",JAX,13,ATL,7
1288,2007,2,"DET 20, MIN 17",DET,20,MIN,17
1289,2007,2,"DAL 37, MIA 20",DAL,37,MIA,20
1290,2007,2,"ARI 23, SEA 20",ARI,23,SEA,20
1291,2007,2,"CHI 20, KC 10",CHI,20,KC,10
1292,2007,2,"DEN 23, OAK 20",DEN,23,OAK,20
1293,2007,2,"BAL 20, NYJ 13",BAL,20,NYJ,13
1294,2007,2,"NE 38, SD 14",NE,38,SD,14
1295,2007,2,"WSH 20, PHI 12",WSH,20,PHI,12
1296,2007,3,"GB 31, SD 24",GB,31,SD,24
1297,2007,3,"KC 13, MIN 10",KC,13,MIN,10
1298,2007,3,"NE 38, BUF 7",NE,38,BUF,7
1299,2007,3,"NYJ 31, MIA 28",NYJ,31,MIA,28
1300,2007,3,"PHI 56, DET 21",PHI,56,DET,21
1301,2007,3,"PIT 37, SF 16",PIT,37,SF,16
1302,2007,3,"TB 24, STL 3",TB,24,STL,3
1303,2007,3,"BAL 26, ARI 23",BAL,26,ARI,23
1304,2007,3,"IND 30, HOU 24",IND,30,HOU,24
1305,2007,3,"JAX 23, DEN 14",JAX,23,DEN,14
1306,2007,3,"OAK 26, CLE 24",OAK,26,CLE,24
1307,2007,3,"SEA 24, CIN 21",SEA,24,CIN,21
1308,2007,3,"CAR 27, ATL 20",CAR,27,ATL,20
1309,2007,3,"NYG 24, WSH 17",NYG,24,WSH,17
1310,2007,3,"DAL 34, CHI 10",DAL,34,CHI,10
1311,2007,3,"TEN 31, NO 14",TEN,31,NO,14
1312,2007,4,"ATL 26, HOU 16",ATL,26,HOU,16
1313,2007,4,"BUF 17, NYJ 14",BUF,17,NYJ,14
1314,2007,4,"CLE 27, BAL 13",CLE,27,BAL,13
1315,2007,4,"DAL 35, STL 7",DAL,35,STL,7
1316,2007,4,"DET 37, CHI 27",DET,37,CHI,27
1317,2007,4,"OAK 35, MIA 17",OAK,35,MIA,17
1318,2007,4,"GB 23, MIN 16",GB,23,MIN,16
1319,2007,4,"SEA 23, SF 3",SEA,23,SF,3
1320,2007,4,"TB 20, CAR 7",TB,20,CAR,7
1321,2007,4,"IND 38, DEN 20",IND,38,DEN,20
1322,2007,4,"ARI 21, PIT 14",ARI,21,PIT,14
1323,2007,4,"KC 30, SD 16",KC,30,SD,16
1324,2007,4,"NYG 16, PHI 3",NYG,16,PHI,3
1325,2007,4,"NE 34, CIN 13",NE,34,CIN,13
1326,2007,5,"TEN 20, ATL 13",TEN,20,ATL,13
1327,2007,5,"JAX 17, KC 7",JAX,17,KC,7
1328,2007,5,"ARI 34, STL 31",ARI,34,STL,31
1329,2007,5,"NE 34, CLE 17",NE,34,CLE,17
1330,2007,5,"CAR 16, NO 13",CAR,16,NO,13
1331,2007,5,"NYG 35, NYJ 24",NYG,35,NYJ,24
1332,2007,5,"PIT 21, SEA 0",PIT,21,SEA,0
1333,2007,5,"WSH 34, DET 3",WSH,34,DET,3
1334,2007,5,"HOU 22, MIA 19",HOU,22,MIA,19
1335,2007,5,"IND 33, TB 14",IND,33,TB,14
1336,2007,5,"SD 41, DEN 3",SD,41,DEN,3
1337,2007,5,"BAL 9, SF 7",BAL,9,SF,7
1338,2007,5,"CHI 27, GB 20",CHI,27,GB,20
1339,2007,5,"DAL 25, BUF 24",DAL,25,BUF,24
1340,2007,6,"MIN 34, CHI 31",MIN,34,CHI,31
1341,2007,6,"CLE 41, MIA 31",CLE,41,MIA,31
1342,2007,6,"GB 17, WSH 14",GB,17,WSH,14
1343,2007,6,"KC 27, CIN 20",KC,27,CIN,20
1344,2007,6,"PHI 16, NYJ 9",PHI,16,NYJ,9
1345,2007,6,"TB 13, TEN 10",TB,13,TEN,10
1346,2007,6,"JAX 37, HOU 17",JAX,37,HOU,17
1347,2007,6,"BAL 22, STL 3",BAL,22,STL,3
1348,2007,6,"CAR 25, ARI 10",CAR,25,ARI,10
1349,2007,6,"NE 48, DAL 27",NE,48,DAL,27
1350,2007,6,"SD 28, OAK 14",SD,28,OAK,14
1351,2007,6,"NO 28, SEA 17",NO,28,SEA,17
1352,2007,6,"NYG 31, ATL 10",NYG,31,ATL,10
1353,2007,7,"BUF 19, BAL 14",BUF,19,BAL,14
1354,2007,7,"DET 23, TB 16",DET,23,TB,16
1355,2007,7,"NE 49, MIA 28",NE,49,MIA,28
1356,2007,7,"NO 22, ATL 16",NO,22,ATL,16
1357,2007,7,"NYG 33, SF 15",NYG,33,SF,15
1358,2007,7,"WSH 21, ARI 19",WSH,21,ARI,19
1359,2007,7,"TEN 38, HOU 36",TEN,38,HOU,36
1360,2007,7,"CIN 38, NYJ 31",CIN,38,NYJ,31
1361,2007,7,"KC 12, OAK 10",KC,12,OAK,10
1362,2007,7,"DAL 24, MIN 14",DAL,24,MIN,14
1363,2007,7,"CHI 19, PHI 16",CHI,19,PHI,16
1364,2007,7,"SEA 33, STL 6",SEA,33,STL,6
1365,2007,7,"DEN 31, PIT 28",DEN,31,PIT,28
1366,2007,7,"IND 29, JAX 7",IND,29,JAX,7
1367,2007,8,"DET 16, CHI 7",DET,16,CHI,7
1368,2007,8,"PIT 24, CIN 13",PIT,24,CIN,13
1369,2007,8,"TEN 13, OAK 9",TEN,13,OAK,9
1370,2007,8,"CLE 27, STL 20",CLE,27,STL,20
1371,2007,8,"NYG 13, MIA 10",NYG,13,MIA,10
1372,2007,8,"PHI 23, MIN 16",PHI,23,MIN,16
1373,2007,8,"IND 31, CAR 7",IND,31,CAR,7
1374,2007,8,"BUF 13, NYJ 3",BUF,13,NYJ,3
1375,2007,8,"SD 35, HOU 10",SD,35,HOU,10
1376,2007,8,"JAX 24, TB 23",JAX,24,TB,23
1377,2007,8,"NE 52, WSH 7",NE,52,WSH,7
1378,2007,8,"NO 31, SF 10",NO,31,SF,10
1379,2007,8,"GB 19, DEN 13",GB,19,DEN,13
1380,2007,9,"ATL 20, SF 16",ATL,20,SF,16
1381,2007,9,"BUF 33, CIN 21",BUF,33,CIN,21
1382,2007,9,"DET 44, DEN 7",DET,44,DEN,7
1383,2007,9,"TEN 20, CAR 7",TEN,20,CAR,7
1384,2007,9,"GB 33, KC 22",GB,33,KC,22
1385,2007,9,"MIN 35, SD 17",MIN,35,SD,17
1386,2007,9,"NO 41, JAX 24",NO,41,JAX,24
1387,2007,9,"WSH 23, NYJ 20",WSH,23,NYJ,20
1388,2007,9,"TB 17, ARI 10",TB,17,ARI,10
1389,2007,9,"CLE 33, SEA 30",CLE,33,SEA,30
1390,2007,9,"NE 24, IND 20",NE,24,IND,20
1391,2007,9,"HOU 24, OAK 17",HOU,24,OAK,17
1392,2007,9,"DAL 38, PHI 17",DAL,38,PHI,17
1393,2007,9,"PIT 38, BAL 7",PIT,38,BAL,7
1394,2007,10,"GB 34, MIN 0",GB,34,MIN,0
1395,2007,10,"JAX 28, TEN 13",JAX,28,TEN,13
1396,2007,10,"DEN 27, KC 11",DEN,27,KC,11
1397,2007,10,"BUF 13, MIA 10",BUF,13,MIA,10
1398,2007,10,"STL 37, NO 29",STL,37,NO,29
1399,2007,10,"PIT 31, CLE 28",PIT,31,CLE,28
1400,2007,10,"PHI 33, WSH 25",PHI,33,WSH,25
1401,2007,10,"ATL 20, CAR 13",ATL,20,CAR,13
1402,2007,10,"CIN 21, BAL 7",CIN,21,BAL,7
1403,2007,10,"CHI 17, OAK 6",CHI,17,OAK,6
1404,2007,10,"DAL 31, NYG 20",DAL,31,NYG,20
1405,2007,10,"ARI 31, DET 21",ARI,31,DET,21
1406,2007,10,"SD 23, IND 21",SD,23,IND,21
1407,2007,10,"SEA 24, SF 0",SEA,24,SF,0
1408,2007,11,"TB 31, ATL 7",TB,31,ATL,7
1409,2007,11,"ARI 35, CIN 27",ARI,35,CIN,27
1410,2007,11,"NYG 16, DET 10",NYG,16,DET,10
1411,2007,11,"GB 31, CAR 17",GB,31,CAR,17
1412,2007,11,"IND 13, KC 10",IND,13,KC,10
1413,2007,11,"MIN 29, OAK 22",MIN,29,OAK,22
1414,2007,11,"PHI 17, MIA 7",PHI,17,MIA,7
1415,2007,11,"JAX 24, SD 17",JAX,24,SD,17
1416,2007,11,"CLE 33, BAL 30",CLE,33,BAL,30
1417,2007,11,"HOU 23, NO 10",HOU,23,NO,10
1418,2007,11,"NYJ 19, PIT 16",NYJ,19,PIT,16
1419,2007,11,"DAL 28, WSH 23",DAL,28,WSH,23
1420,2007,11,"STL 13, SF 9",STL,13,SF,9
1421,2007,11,"SEA 30, CHI 23",SEA,30,CHI,23
1422,2007,11,"NE 56, BUF 10",NE,56,BUF,10
1423,2007,11,"DEN 34, TEN 20",DEN,34,TEN,20
1424,2007,12,"GB 37, DET 26",GB,37,DET,26
1425,2007,12,"DAL 34, NYJ 3",DAL,34,NYJ,3
1426,2007,12,"IND 31, ATL 13",IND,31,ATL,13
1427,2007,12,"CIN 35, TEN 6",CIN,35,TEN,6
1428,2007,12,"CLE 27, HOU 17",CLE,27,HOU,17
1429,2007,12,"OAK 20, KC 17",OAK,20,KC,17
1430,2007,12,"SEA 24, STL 19",SEA,24,STL,19
1431,2007,12,"MIN 41, NYG 17",MIN,41,NYG,17
1432,2007,12,"TB 19, WSH 13",TB,19,WSH,13
1433,2007,12,"NO 31, CAR 6",NO,31,CAR,6
1434,2007,12,"JAX 36, BUF 14",JAX,36,BUF,14
1435,2007,12,"SF 37, ARI 31",SF,37,ARI,31
1436,2007,12,"CHI 37, DEN 34",CHI,37,DEN,34
1437,2007,12,"SD 32, BAL 14",SD,32,BAL,14
1438,2007,12,"NE 31, PHI 28",NE,31,PHI,28
1439,2007,12,"PIT 3, MIA 0",PIT,3,MIA,0
1440,2007,13,"DAL 37, GB 27",DAL,37,GB,27
1441,2007,13,"TEN 28, HOU 20",TEN,28,HOU,20
1442,2007,13,"IND 28, JAX 25",IND,28,JAX,25
1443,2007,13,"SD 24, KC 10",SD,24,KC,10
1444,2007,13,"STL 28, ATL 16",STL,28,ATL,16
1445,2007,13,"NYJ 40, MIA 13",NYJ,40,MIA,13
1446,2007,13,"MIN 42, DET 10",MIN,42,DET,10
1447,2007,13,"SEA 28, PHI 24",SEA,28,PHI,24
1448,2007,13,"BUF 17, WSH 16",BUF,17,WSH,16
1449,2007,13,"CAR 31, SF 14",CAR,31,SF,14
1450,2007,13,"OAK 34, DEN 20",OAK,34,DEN,20
1451,2007,13,"ARI 27, CLE 21",ARI,27,CLE,21
1452,2007,13,"NYG 21, CHI 16",NYG,21,CHI,16
1453,2007,13,"TB 27, NO 23",TB,27,NO,23
1454,2007,13,"PIT 24, CIN 10",PIT,24,CIN,10
1455,2007,13,"NE 27, BAL 24",NE,27,BAL,24
1456,2007,14,"WSH 24, CHI 16",WSH,24,CHI,16
1457,2007,14,"BUF 38, MIA 17",BUF,38,MIA,17
1458,2007,14,"CIN 19, STL 10",CIN,19,STL,10
1459,2007,14,"DAL 28, DET 27",DAL,28,DET,27
1460,2007,14,"GB 38, OAK 7",GB,38,OAK,7
1461,2007,14,"SD 23, TEN 17",SD,23,TEN,17
1462,2007,14,"NYG 16, PHI 13",NYG,16,PHI,13
1463,2007,14,"JAX 37, CAR 6",JAX,37,CAR,6
1464,2007,14,"HOU 28, TB 14",HOU,28,TB,14
1465,2007,14,"MIN 27, SF 7",MIN,27,SF,7
1466,2007,14,"SEA 42, ARI 21",SEA,42,ARI,21
1467,2007,14,"DEN 41, KC 7",DEN,41,KC,7
1468,2007,14,"NE 34, PIT 13",NE,34,PIT,13
1469,2007,14,"CLE 24, NYJ 18",CLE,24,NYJ,18
1470,2007,14,"IND 44, BAL 20",IND,44,BAL,20
1471,2007,14,"NO 34, ATL 14",NO,34,ATL,14
1472,2007,15,"HOU 31, DEN 13",HOU,31,DEN,13
1473,2007,15,"SF 20, CIN 13",SF,20,CIN,13
1474,2007,15,"CLE 8, BUF 0",CLE,8,BUF,0
1475,2007,15,"TEN 26, KC 17",TEN,26,KC,17
1476,2007,15,"GB 33, STL 14",GB,33,STL,14
1477,2007,15,"MIA 22, BAL 16",MIA,22,BAL,16
1478,2007,15,"NE 20, NYJ 10",NE,20,NYJ,10
1479,2007,15,"NO 31, ARI 24",NO,31,ARI,24
1480,2007,15,"JAX 29, PIT 22",JAX,29,PIT,22
1481,2007,15,"TB 37, ATL 3",TB,37,ATL,3
1482,2007,15,"CAR 13, SEA 10",CAR,13,SEA,10
1483,2007,15,"IND 21, OAK 14",IND,21,OAK,14
1484,2007,15,"PHI 10, DAL 6",PHI,10,DAL,6
1485,2007,15,"SD 51, DET 14",SD,51,DET,14
1486,2007,15,"WSH 22, NYG 10",WSH,22,NYG,10
1487,2007,15,"MIN 20, CHI 13",MIN,20,CHI,13
1488,2007,16,"PIT 41, STL 24",PIT,41,STL,24
1489,2007,16,"DAL 20, CAR 13",DAL,20,CAR,13
1490,2007,16,"NYG 38, BUF 21",NYG,38,BUF,21
1491,2007,16,"CHI 35, GB 7",CHI,35,GB,7
1492,2007,16,"CIN 19, CLE 14",CIN,19,CLE,14
1493,2007,16,"DET 25, KC 20",DET,25,KC,20
1494,2007,16,"IND 38, HOU 15",IND,38,HOU,15
1495,2007,16,"PHI 38, NO 23",PHI,38,NO,23
1496,2007,16,"JAX 49, OAK 11",JAX,49,OAK,11
1497,2007,16,"ARI 30, ATL 27",ARI,30,ATL,27
1498,2007,16,"SF 21, TB 19",SF,21,TB,19
1499,2007,16,"TEN 10, NYJ 6",TEN,10,NYJ,6
1500,2007,16,"NE 28, MIA 7",NE,28,MIA,7
1501,2007,16,"SEA 27, BAL 6",SEA,27,BAL,6
1502,2007,16,"WSH 32, MIN 21",WSH,32,MIN,21
1503,2007,16,"SD 23, DEN 3",SD,23,DEN,3
1504,2007,17,"NE 38, NYG 35",NE,38,NYG,35
1505,2007,17,"ATL 44, SEA 41",ATL,44,SEA,41
1506,2007,17,"CHI 33, NO 25",CHI,33,NO,25
1507,2007,17,"CLE 20, SF 7",CLE,20,SF,7
1508,2007,17,"GB 34, DET 13",GB,34,DET,13
1509,2007,17,"CIN 38, MIA 25",CIN,38,MIA,25
1510,2007,17,"PHI 17, BUF 9",PHI,17,BUF,9
1511,2007,17,"CAR 31, TB 23",CAR,31,TB,23
1512,2007,17,"HOU 42, JAX 28",HOU,42,JAX,28
1513,2007,17,"DEN 22, MIN 19",DEN,22,MIN,19
1514,2007,17,"SD 30, OAK 17",SD,30,OAK,17
1515,2007,17,"NYJ 13, KC 10",NYJ,13,KC,10
1516,2007,17,"ARI 48, STL 19",ARI,48,STL,19
1517,2007,17,"WSH 27, DAL 6",WSH,27,DAL,6
1518,2007,17,"BAL 27, PIT 21",BAL,27,PIT,21
1519,2007,17,"TEN 16, IND 10",TEN,16,IND,10
1520,2008,1,"NYG 16, WSH 7",NYG,16,WSH,7
1521,2008,1,"ATL 34, DET 21",ATL,34,DET,21
1522,2008,1,"BUF 34, SEA 10",BUF,34,SEA,10
1523,2008,1,"TEN 17, JAX 10",TEN,17,JAX,10
1524,2008,1,"NYJ 20, MIA 14",NYJ,20,MIA,14
1525,2008,1,"NE 17, KC 10",NE,17,KC,10
1526,2008,1,"NO 24, TB 20",NO,24,TB,20
1527,2008,1,"PHI 38, STL 3",PHI,38,STL,3
1528,2008,1,"PIT 38, HOU 17",PIT,38,HOU,17
1529,2008,1,"BAL 17, CIN 10",BAL,17,CIN,10
1530,2008,1,"DAL 28, CLE 10",DAL,28,CLE,10
1531,2008,1,"CAR 26, SD 24",CAR,26,SD,24
1532,2008,1,"ARI 23, SF 13",ARI,23,SF,13
1533,2008,1,"CHI 29, IND 13",CHI,29,IND,13
1534,2008,1,"GB 24, MIN 19",GB,24,MIN,19
1535,2008,1,"DEN 41, OAK 14",DEN,41,OAK,14
1536,2008,2,"TEN 24, CIN 7",TEN,24,CIN,7
1537,2008,2,"GB 48, DET 25",GB,48,DET,25
1538,2008,2,"OAK 23, KC 8",OAK,23,KC,8
1539,2008,2,"NYG 41, STL 13",NYG,41,STL,13
1540,2008,2,"IND 18, MIN 15",IND,18,MIN,15
1541,2008,2,"WSH 29, NO 24",WSH,29,NO,24
1542,2008,2,"CAR 20, CHI 17",CAR,20,CHI,17
1543,2008,2,"BUF 20, JAX 16",BUF,20,JAX,16
1544,2008,2,"SF 33, SEA 30",SF,33,SEA,30
1545,2008,2,"TB 24, ATL 9",TB,24,ATL,9
1546,2008,2,"DEN 39, SD 38",DEN,39,SD,38
1547,2008,2,"NE 19, NYJ 10",NE,19,NYJ,10
1548,2008,2,"ARI 31, MIA 10",ARI,31,MIA,10
1549,2008,2,"PIT 10, CLE 6",PIT,10,CLE,6
1550,2008,2,"DAL 41, PHI 37",DAL,41,PHI,37
1551,2008,3,"ATL 38, KC 14",ATL,38,KC,14
1552,2008,3,"BUF 24, OAK 23",BUF,24,OAK,23
1553,2008,3,"TB 27, CHI 24",TB,27,CHI,24
1554,2008,3,"TEN 31, HOU 12",TEN,31,HOU,12
1555,2008,3,"MIN 20, CAR 10",MIN,20,CAR,10
1556,2008,3,"MIA 38, NE 13",MIA,38,NE,13
1557,2008,3,"NYG 26, CIN 23",NYG,26,CIN,23
1558,2008,3,"WSH 24, ARI 17",WSH,24,ARI,17
1559,2008,3,"DEN 34, NO 32",DEN,34,NO,32
1560,2008,3,"SF 31, DET 13",SF,31,DET,13
1561,2008,3,"SEA 37, STL 13",SEA,37,STL,13
1562,2008,3,"JAX 23, IND 21",JAX,23,IND,21
1563,2008,3,"PHI 15, PIT 6",PHI,15,PIT,6
1564,2008,3,"BAL 28, CLE 10",BAL,28,CLE,10
1565,2008,3,"DAL 27, GB 16",DAL,27,GB,16
1566,2008,3,"SD 48, NYJ 29",SD,48,NYJ,29
1567,2008,4,"CLE 20, CIN 12",CLE,20,CIN,12
1568,2008,4,"TEN 30, MIN 17",TEN,30,MIN,17
1569,2008,4,"KC 33, DEN 19",KC,33,DEN,19
1570,2008,4,"NO 31, SF 17",NO,31,SF,17
1571,2008,4,"NYJ 56, ARI 35",NYJ,56,ARI,35
1572,2008,4,"TB 30, GB 21",TB,30,GB,21
1573,2008,4,"CAR 24, ATL 9",CAR,24,ATL,9
1574,2008,4,"JAX 30, HOU 27",JAX,30,HOU,27
1575,2008,4,"SD 28, OAK 18",SD,28,OAK,18
1576,2008,4,"BUF 31, STL 14",BUF,31,STL,14
1577,2008,4,"WSH 26, DAL 24",WSH,26,DAL,24
1578,2008,4,"CHI 24, PHI 20",CHI,24,PHI,20
1579,2008,4,"PIT 23, BAL 20",PIT,23,BAL,20
1580,2008,5,"CHI 34, DET 7",CHI,34,DET,7
1581,2008,5,"ATL 27, GB 24",ATL,27,GB,24
1582,2008,5,"MIA 17, SD 10",MIA,17,SD,10
1583,2008,5,"NYG 44, SEA 6",NYG,44,SEA,6
1584,2008,5,"WSH 23, PHI 17",WSH,23,PHI,17
1585,2008,5,"CAR 34, KC 0",CAR,34,KC,0
1586,2008,5,"TEN 13, BAL 10",TEN,13,BAL,10
1587,2008,5,"IND 31, HOU 27",IND,31,HOU,27
1588,2008,5,"DEN 16, TB 13",DEN,16,TB,13
1589,2008,5,"DAL 31, CIN 22",DAL,31,CIN,22
1590,2008,5,"ARI 41, BUF 17",ARI,41,BUF,17
1591,2008,5,"NE 30, SF 21",NE,30,SF,21
1592,2008,5,"PIT 26, JAX 21",PIT,26,JAX,21
1593,2008,5,"MIN 30, NO 27",MIN,30,NO,27
1594,2008,6,"ATL 22, CHI 20",ATL,22,CHI,20
1595,2008,6,"IND 31, BAL 3",IND,31,BAL,3
1596,2008,6,"MIN 12, DET 10",MIN,12,DET,10
1597,2008,6,"NO 34, OAK 3",NO,34,OAK,3
1598,2008,6,"NYJ 26, CIN 14",NYJ,26,CIN,14
1599,2008,6,"TB 27, CAR 3",TB,27,CAR,3
1600,2008,6,"STL 19, WSH 17",STL,19,WSH,17
1601,2008,6,"HOU 29, MIA 28",HOU,29,MIA,28
1602,2008,6,"JAX 24, DEN 17",JAX,24,DEN,17
1603,2008,6,"ARI 30, DAL 24",ARI,30,DAL,24
1604,2008,6,"PHI 40, SF 26",PHI,40,SF,26
1605,2008,6,"GB 27, SEA 17",GB,27,SEA,17
1606,2008,6,"SD 30, NE 10",SD,30,NE,10
1607,2008,6,"CLE 35, NYG 14",CLE,35,NYG,14
1608,2008,7,"BUF 23, SD 14",BUF,23,SD,14
1609,2008,7,"CHI 48, MIN 41",CHI,48,MIN,41
1610,2008,7,"PIT 38, CIN 10",PIT,38,CIN,10
1611,2008,7,"TEN 34, KC 10",TEN,34,KC,10
1612,2008,7,"STL 34, DAL 14",STL,34,DAL,14
1613,2008,7,"BAL 27, MIA 13",BAL,27,MIA,13
1614,2008,7,"NYG 29, SF 17",NYG,29,SF,17
1615,2008,7,"CAR 30, NO 7",CAR,30,NO,7
1616,2008,7,"HOU 28, DET 21",HOU,28,DET,21
1617,2008,7,"GB 34, IND 14",GB,34,IND,14
1618,2008,7,"OAK 16, NYJ 13",OAK,16,NYJ,13
1619,2008,7,"WSH 14, CLE 11",WSH,14,CLE,11
1620,2008,7,"TB 20, SEA 10",TB,20,SEA,10
1621,2008,7,"NE 41, DEN 7",NE,41,DEN,7
1622,2008,8,"DAL 13, TB 9",DAL,13,TB,9
1623,2008,8,"WSH 25, DET 17",WSH,25,DET,17
1624,2008,8,"MIA 25, BUF 16",MIA,25,BUF,16
1625,2008,8,"NE 23, STL 16",NE,23,STL,16
1626,2008,8,"NO 37, SD 32",NO,37,SD,32
1627,2008,8,"NYJ 28, KC 24",NYJ,28,KC,24
1628,2008,8,"PHI 27, ATL 14",PHI,27,ATL,14
1629,2008,8,"CAR 27, ARI 23",CAR,27,ARI,23
1630,2008,8,"BAL 29, OAK 10",BAL,29,OAK,10
1631,2008,8,"CLE 23, JAX 17",CLE,23,JAX,17
1632,2008,8,"HOU 35, CIN 6",HOU,35,CIN,6
1633,2008,8,"NYG 21, PIT 14",NYG,21,PIT,14
1634,2008,8,"SEA 34, SF 13",SEA,34,SF,13
1635,2008,8,"TEN 31, IND 21",TEN,31,IND,21
1636,2008,9,"NYJ 26, BUF 17",NYJ,26,BUF,17
1637,2008,9,"CHI 27, DET 23",CHI,27,DET,23
1638,2008,9,"CIN 21, JAX 19",CIN,21,JAX,19
1639,2008,9,"BAL 37, CLE 27",BAL,37,CLE,27
1640,2008,9,"TEN 19, GB 16",TEN,19,GB,16
1641,2008,9,"TB 30, KC 27",TB,30,KC,27
1642,2008,9,"ARI 34, STL 13",ARI,34,STL,13
1643,2008,9,"MIN 28, HOU 21",MIN,28,HOU,21
1644,2008,9,"MIA 26, DEN 17",MIA,26,DEN,17
1645,2008,9,"ATL 24, OAK 0",ATL,24,OAK,0
1646,2008,9,"NYG 35, DAL 14",NYG,35,DAL,14
1647,2008,9,"PHI 26, SEA 7",PHI,26,SEA,7
1648,2008,9,"IND 18, NE 15",IND,18,NE,15
1649,2008,9,"PIT 23, WSH 6",PIT,23,WSH,6
1650,2008,10,"DEN 34, CLE 30",DEN,34,CLE,30
1651,2008,10,"ATL 34, NO 20",ATL,34,NO,20
1652,2008,10,"TEN 21, CHI 14",TEN,21,CHI,14
1653,2008,10,"JAX 38, DET 14",JAX,38,DET,14
1654,2008,10,"MIA 21, SEA 19",MIA,21,SEA,19
1655,2008,10,"MIN 28, GB 27",MIN,28,GB,27
1656,2008,10,"NE 20, BUF 10",NE,20,BUF,10
1657,2008,10,"NYJ 47, STL 3",NYJ,47,STL,3
1658,2008,10,"BAL 41, HOU 13",BAL,41,HOU,13
1659,2008,10,"CAR 17, OAK 6",CAR,17,OAK,6
1660,2008,10,"IND 24, PIT 20",IND,24,PIT,20
1661,2008,10,"SD 20, KC 19",SD,20,KC,19
1662,2008,10,"NYG 36, PHI 31",NYG,36,PHI,31
1663,2008,10,"ARI 29, SF 24",ARI,29,SF,24
1664,2008,11,"NYJ 34, NE 31",NYJ,34,NE,31
1665,2008,11,"DEN 24, ATL 20",DEN,24,ATL,20
1666,2008,11,"PHI 13, CIN 13",PHI,13,CIN,13
1667,2008,11,"GB 37, CHI 3",GB,37,CHI,3
1668,2008,11,"IND 33, HOU 27",IND,33,HOU,27
1669,2008,11,"NO 30, KC 20",NO,30,KC,20
1670,2008,11,"MIA 17, OAK 15",MIA,17,OAK,15
1671,2008,11,"NYG 30, BAL 10",NYG,30,BAL,10
1672,2008,11,"TB 19, MIN 13",TB,19,MIN,13
1673,2008,11,"CAR 31, DET 22",CAR,31,DET,22
1674,2008,11,"SF 35, STL 16",SF,35,STL,16
1675,2008,11,"ARI 26, SEA 20",ARI,26,SEA,20
1676,2008,11,"PIT 11, SD 10",PIT,11,SD,10
1677,2008,11,"TEN 24, JAX 14",TEN,24,JAX,14
1678,2008,11,"DAL 14, WSH 10",DAL,14,WSH,10
1679,2008,11,"CLE 29, BUF 27",CLE,29,BUF,27
1680,2008,12,"PIT 27, CIN 10",PIT,27,CIN,10
1681,2008,12,"HOU 16, CLE 6",HOU,16,CLE,6
1682,2008,12,"DAL 35, SF 22",DAL,35,SF,22
1683,2008,12,"TB 38, DET 20",TB,38,DET,20
