,year_num,week_num,raw_data,winner_name,winner_score,loser_name,loser_score,is_tie,row_num
0,2002,1,"SF 16, NYG 13",SF,16.0,NYG,13.0,False,1
1,2002,1,"NYJ 37, BUF 31",NYJ,37.0,BUF,31.0,False,1
2,2002,1,"CHI 27, MIN 23",CHI,27.0,MIN,23.0,False,1
3,2002,1,"SD 34, CIN 6",LAC,34.0,CIN,6.0,False,1
4,2002,1,"KC 40, CLE 39",KC,40.0,CLE,39.0,False,1
5,2002,1,"GB 37, ATL 34",GB,37.0,ATL,34.0,False,1
6,2002,1,"TEN 27, PHI 24",TEN,27.0,PHI,24.0,False,1
7,2002,1,"MIA 49, DET 21",MIA,49.0,DET,21.0,False,1
8,2002,1,"WSH 31, ARI 23",WSH,31.0,ARI,23.0,False,1
9,2002,1,"CAR 10, BAL 7",CAR,10.0,BAL,7.0,False,1
10,2002,1,"IND 28, JAX 25",IND,28.0,JAX,25.0,False,1
11,2002,1,"DEN 23, STL 16",DEN,23.0,LAR,16.0,False,1
12,2002,1,"OAK 31, SEA 17",LV,31.0,SEA,17.0,False,1
13,2002,1,"NO 26, TB 20",NO,26.0,TB,20.0,False,1
14,2002,1,"HOU 19, DAL 10",HOU,19.0,DAL,10.0,False,1
15,2002,1,"NE 30, PIT 14",NE,30.0,PIT,14.0,False,1
16,2002,2,"CHI 14, ATL 13",CHI,14.0,ATL,13.0,False,2
17,2002,2,"CLE 20, CIN 7",CLE,20.0,CIN,7.0,False,2
18,2002,2,"DAL 21, TEN 13",DAL,21.0,TEN,13.0,False,2
19,2002,2,"MIA 21, IND 13",MIA,21.0,IND,13.0,False,2
20,2002,2,"JAX 23, KC 16",JAX,23.0,KC,16.0,False,2
21,2002,2,"NO 35, GB 20",NO,35.0,GB,20.0,False,2
22,2002,2,"NE 44, NYJ 7",NE,44.0,NYJ,7.0,False,2
23,2002,2,"CAR 31, DET 7",CAR,31.0,DET,7.0,False,2
24,2002,2,"TB 25, BAL 0",TB,25.0,BAL,0.0,False,2
25,2002,2,"NYG 26, STL 21",NYG,26.0,LAR,21.0,False,2
26,2002,2,"ARI 24, SEA 13",ARI,24.0,SEA,13.0,False,2
27,2002,2,"BUF 45, MIN 39",BUF,45.0,MIN,39.0,False,2
28,2002,2,"SD 24, HOU 3",LAC,24.0,HOU,3.0,False,2
29,2002,2,"DEN 24, SF 14",DEN,24.0,SF,14.0,False,2
30,2002,2,"OAK 30, PIT 17",LV,30.0,PIT,17.0,False,2
31,2002,2,"PHI 37, WSH 7",PHI,37.0,WSH,7.0,False,2
32,2002,3,"NO 29, CHI 23",NO,29.0,CHI,23.0,False,3
33,2002,3,"CLE 31, TEN 28",CLE,31.0,TEN,28.0,False,3
34,2002,3,"MIA 30, NYJ 3",MIA,30.0,NYJ,3.0,False,3
35,2002,3,"CAR 21, MIN 14",CAR,21.0,MIN,14.0,False,3
36,2002,3,"NE 41, KC 38",NE,41.0,KC,38.0,False,3
37,2002,3,"PHI 44, DAL 13",PHI,44.0,DAL,13.0,False,3
38,2002,3,"IND 23, HOU 3",IND,23.0,HOU,3.0,False,3
39,2002,3,"DEN 28, BUF 23",DEN,28.0,BUF,23.0,False,3
40,2002,3,"SD 23, ARI 15",LAC,23.0,ARI,15.0,False,3
41,2002,3,"GB 37, DET 31",GB,37.0,DET,31.0,False,3
42,2002,3,"NYG 9, SEA 6",NYG,9.0,SEA,6.0,False,3
43,2002,3,"SF 20, WSH 10",SF,20.0,WSH,10.0,False,3
44,2002,3,"ATL 30, CIN 3",ATL,30.0,CIN,3.0,False,3
45,2002,3,"TB 26, STL 14",TB,26.0,LAR,14.0,False,3
46,2002,4,"BUF 33, CHI 27",BUF,33.0,CHI,27.0,False,4
47,2002,4,"DET 26, NO 21",DET,26.0,NO,21.0,False,4
48,2002,4,"GB 17, CAR 14",GB,17.0,CAR,14.0,False,4
49,2002,4,"KC 48, MIA 30",KC,48.0,MIA,30.0,False,4
50,2002,4,"DAL 13, STL 10",DAL,13.0,LAR,10.0,False,4
51,2002,4,"PHI 35, HOU 17",PHI,35.0,HOU,17.0,False,4
52,2002,4,"PIT 16, CLE 13",PIT,16.0,CLE,13.0,False,4
53,2002,4,"JAX 28, NYJ 3",JAX,28.0,NYJ,3.0,False,4
54,2002,4,"TB 35, CIN 7",TB,35.0,CIN,7.0,False,4
55,2002,4,"ARI 21, NYG 7",ARI,21.0,NYG,7.0,False,4
56,2002,4,"OAK 52, TEN 25",LV,52.0,TEN,25.0,False,4
57,2002,4,"SD 21, NE 14",LAC,21.0,NE,14.0,False,4
58,2002,4,"SEA 48, MIN 23",SEA,48.0,MIN,23.0,False,4
59,2002,4,"BAL 34, DEN 23",BAL,34.0,DEN,23.0,False,4
60,2002,5,"TB 20, ATL 6",TB,20.0,ATL,6.0,False,5
61,2002,5,"OAK 49, BUF 31",LV,49.0,BUF,31.0,False,5
62,2002,5,"NYG 21, DAL 17",NYG,21.0,DAL,17.0,False,5
63,2002,5,"WSH 31, TEN 14",WSH,31.0,TEN,14.0,False,5
64,2002,5,"IND 28, CIN 21",IND,28.0,CIN,21.0,False,5
65,2002,5,"MIA 26, NE 13",MIA,26.0,NE,13.0,False,5
66,2002,5,"NO 32, PIT 29",NO,32.0,PIT,29.0,False,5
67,2002,5,"ARI 16, CAR 13",ARI,16.0,CAR,13.0,False,5
68,2002,5,"DEN 26, SD 9",DEN,26.0,LAC,9.0,False,5
69,2002,5,"KC 29, NYJ 25",KC,29.0,NYJ,25.0,False,5
70,2002,5,"SF 37, STL 13",SF,37.0,LAR,13.0,False,5
71,2002,5,"JAX 28, PHI 25",JAX,28.0,PHI,25.0,False,5
72,2002,5,"BAL 26, CLE 21",BAL,26.0,CLE,21.0,False,5
73,2002,5,"GB 34, CHI 21",GB,34.0,CHI,21.0,False,5
74,2002,6,"PIT 34, CIN 7",PIT,34.0,CIN,7.0,False,6
75,2002,6,"DAL 14, CAR 13",DAL,14.0,CAR,13.0,False,6
76,2002,6,"IND 22, BAL 20",IND,22.0,BAL,20.0,False,6
77,2002,6,"MIN 31, DET 24",MIN,31.0,DET,24.0,False,6
78,2002,6,"GB 28, NE 10",GB,28.0,NE,10.0,False,6
79,2002,6,"ATL 17, NYG 10",ATL,17.0,NYG,10.0,False,6
80,2002,6,"TB 17, CLE 3",TB,17.0,CLE,3.0,False,6
81,2002,6,"NO 43, WSH 27",NO,43.0,WSH,27.0,False,6
82,2002,6,"BUF 31, HOU 24",BUF,31.0,HOU,24.0,False,6
83,2002,6,"TEN 23, JAX 14",TEN,23.0,JAX,14.0,False,6
84,2002,6,"STL 28, OAK 13",LAR,28.0,LV,13.0,False,6
85,2002,6,"SD 35, KC 34",LAC,35.0,KC,34.0,False,6
86,2002,6,"MIA 24, DEN 22",MIA,24.0,DEN,22.0,False,6
87,2002,6,"SF 28, SEA 21",SF,28.0,SEA,21.0,False,6
88,2002,7,"ATL 30, CAR 0",ATL,30.0,CAR,0.0,False,7
89,2002,7,"DET 23, CHI 20",DET,23.0,CHI,20.0,False,7
90,2002,7,"DEN 37, KC 34",DEN,37.0,KC,34.0,False,7
91,2002,7,"STL 37, SEA 20",LAR,37.0,SEA,20.0,False,7
92,2002,7,"BUF 23, MIA 10",BUF,23.0,MIA,10.0,False,7
93,2002,7,"NO 35, SF 27",NO,35.0,SF,27.0,False,7
94,2002,7,"NYJ 20, MIN 7",NYJ,20.0,MIN,7.0,False,7
95,2002,7,"BAL 17, JAX 10",BAL,17.0,JAX,10.0,False,7
96,2002,7,"CLE 34, HOU 17",CLE,34.0,HOU,17.0,False,7
97,2002,7,"SD 27, OAK 21",LAC,27.0,LV,21.0,False,7
98,2002,7,"GB 30, WSH 9",GB,30.0,WSH,9.0,False,7
99,2002,7,"PHI 20, TB 10",PHI,20.0,TB,10.0,False,7
100,2002,7,"ARI 9, DAL 6",ARI,9.0,DAL,6.0,False,7
101,2002,7,"PIT 28, IND 10",PIT,28.0,IND,10.0,False,7
102,2002,8,"BUF 24, DET 17",BUF,24.0,DET,17.0,False,8
103,2002,8,"TEN 30, CIN 24",TEN,30.0,CIN,24.0,False,8
104,2002,8,"SEA 17, DAL 14",SEA,17.0,DAL,14.0,False,8
105,2002,8,"KC 20, OAK 10",KC,20.0,LV,10.0,False,8
106,2002,8,"MIN 25, CHI 7",MIN,25.0,CHI,7.0,False,8
107,2002,8,"ATL 37, NO 35",ATL,37.0,NO,35.0,False,8
108,2002,8,"CLE 24, NYJ 21",CLE,24.0,NYJ,21.0,False,8
109,2002,8,"TB 12, CAR 9",TB,12.0,CAR,9.0,False,8
110,2002,8,"PIT 31, BAL 18",PIT,31.0,BAL,18.0,False,8
111,2002,8,"SF 38, ARI 28",SF,38.0,ARI,28.0,False,8
112,2002,8,"DEN 24, NE 16",DEN,24.0,NE,16.0,False,8
113,2002,8,"HOU 21, JAX 19",HOU,21.0,JAX,19.0,False,8
114,2002,8,"WSH 26, IND 21",WSH,26.0,IND,21.0,False,8
115,2002,8,"PHI 17, NYG 3",PHI,17.0,NYG,3.0,False,8
116,2002,9,"ATL 20, BAL 17",ATL,20.0,BAL,17.0,False,9
117,2002,9,"NE 38, BUF 7",NE,38.0,BUF,7.0,False,9
118,2002,9,"PHI 19, CHI 13",PHI,19.0,CHI,13.0,False,9
119,2002,9,"PIT 23, CLE 20",PIT,23.0,CLE,20.0,False,9
120,2002,9,"DET 9, DAL 7",DET,9.0,DAL,7.0,False,9
121,2002,9,"TEN 23, IND 15",TEN,23.0,IND,15.0,False,9
122,2002,9,"TB 38, MIN 24",TB,38.0,MIN,24.0,False,9
123,2002,9,"CIN 38, HOU 3",CIN,38.0,HOU,3.0,False,9
124,2002,9,"NYJ 44, SD 13",NYJ,44.0,LAC,13.0,False,9
125,2002,9,"SF 23, OAK 20",SF,23.0,LV,20.0,False,9
126,2002,9,"STL 27, ARI 14",LAR,27.0,ARI,14.0,False,9
127,2002,9,"WSH 14, SEA 3",WSH,14.0,SEA,3.0,False,9
128,2002,9,"NYG 24, JAX 17",NYG,24.0,JAX,17.0,False,9
129,2002,9,"GB 24, MIA 10",GB,24.0,MIA,10.0,False,9
130,2002,10,"GB 40, DET 14",GB,40.0,DET,14.0,False,10
131,2002,10,"TEN 17, HOU 10",TEN,17.0,HOU,10.0,False,10
132,2002,10,"STL 28, SD 24",LAR,28.0,LAC,24.0,False,10
133,2002,10,"NYG 27, MIN 20",NYG,27.0,MIN,20.0,False,10
134,2002,10,"IND 35, PHI 13",IND,35.0,PHI,13.0,False,10
135,2002,10,"ATL 34, PIT 34",ATL,34.0,PIT,34.0,True,10
136,2002,10,"NO 34, CAR 24",NO,34.0,CAR,24.0,False,10
137,2002,10,"BAL 38, CIN 27",BAL,38.0,CIN,27.0,False,10
138,2002,10,"SEA 27, ARI 6",SEA,27.0,ARI,6.0,False,10
139,2002,10,"JAX 26, WSH 7",JAX,26.0,WSH,7.0,False,10
140,2002,10,"NE 33, CHI 30",NE,33.0,CHI,30.0,False,10
141,2002,10,"SF 17, KC 13",SF,17.0,KC,13.0,False,10
142,2002,10,"NYJ 13, MIA 10",NYJ,13.0,MIA,10.0,False,10
143,2002,10,"OAK 34, DEN 10",LV,34.0,DEN,10.0,False,10
144,2002,11,"ATL 24, NO 17",ATL,24.0,NO,17.0,False,11
145,2002,11,"CLE 27, CIN 20",CLE,27.0,CIN,20.0,False,11
146,2002,11,"TEN 31, PIT 23",TEN,31.0,PIT,23.0,False,11
147,2002,11,"IND 20, DAL 3",IND,20.0,DAL,3.0,False,11
148,2002,11,"KC 17, BUF 16",KC,17.0,BUF,16.0,False,11
149,2002,11,"MIN 31, GB 21",MIN,31.0,GB,21.0,False,11
150,2002,11,"NYG 19, WSH 17",NYG,19.0,WSH,17.0,False,11
151,2002,11,"PHI 38, ARI 14",PHI,38.0,ARI,14.0,False,11
152,2002,11,"JAX 24, HOU 21",JAX,24.0,HOU,21.0,False,11
153,2002,11,"SD 20, SF 17",LAC,20.0,SF,17.0,False,11
154,2002,11,"TB 23, CAR 10",TB,23.0,CAR,10.0,False,11
155,2002,11,"NYJ 31, DET 14",NYJ,31.0,DET,14.0,False,11
156,2002,11,"MIA 26, BAL 7",MIA,26.0,BAL,7.0,False,11
157,2002,11,"DEN 31, SEA 9",DEN,31.0,SEA,9.0,False,11
158,2002,11,"OAK 27, NE 20",LV,27.0,NE,20.0,False,11
159,2002,11,"STL 21, CHI 16",LAR,21.0,CHI,16.0,False,11
160,2002,12,"CHI 20, DET 17",CHI,20.0,DET,17.0,False,12
161,2002,12,"DAL 21, JAX 19",DAL,21.0,JAX,19.0,False,12
162,2002,12,"MIA 30, SD 3",MIA,30.0,LAC,3.0,False,12
163,2002,12,"NE 24, MIN 17",NE,24.0,MIN,17.0,False,12
164,2002,12,"CLE 24, NO 15",CLE,24.0,NO,15.0,False,12
165,2002,12,"NYJ 31, BUF 13",NYJ,31.0,BUF,13.0,False,12
166,2002,12,"PIT 29, CIN 21",PIT,29.0,CIN,21.0,False,12
167,2002,12,"WSH 20, STL 17",WSH,20.0,LAR,17.0,False,12
168,2002,12,"ATL 41, CAR 0",ATL,41.0,CAR,0.0,False,12
169,2002,12,"BAL 13, TEN 12",BAL,13.0,TEN,12.0,False,12
170,2002,12,"OAK 41, ARI 20",LV,41.0,ARI,20.0,False,12
171,2002,12,"SEA 39, KC 32",SEA,39.0,KC,32.0,False,12
172,2002,12,"TB 21, GB 7",TB,21.0,GB,7.0,False,12
173,2002,12,"HOU 16, NYG 14",HOU,16.0,NYG,14.0,False,12
174,2002,12,"IND 23, DEN 20",IND,23.0,DEN,20.0,False,12
175,2002,12,"PHI 38, SF 17",PHI,38.0,SF,17.0,False,12
176,2002,13,"NE 20, DET 12",NE,20.0,DET,12.0,False,13
177,2002,13,"DAL 27, WSH 20",DAL,27.0,WSH,20.0,False,13
178,2002,13,"BUF 38, MIA 21",BUF,38.0,MIA,21.0,False,13
179,2002,13,"BAL 27, CIN 23",BAL,27.0,CIN,23.0,False,13
180,2002,13,"CAR 13, CLE 6",CAR,13.0,CLE,6.0,False,13
181,2002,13,"GB 30, CHI 20",GB,30.0,CHI,20.0,False,13
182,2002,13,"KC 49, ARI 0",KC,49.0,ARI,0.0,False,13
183,2002,13,"ATL 30, MIN 24",ATL,30.0,MIN,24.0,False,13
184,2002,13,"TEN 32, NYG 29",TEN,32.0,NYG,29.0,False,13
185,2002,13,"PIT 25, JAX 23",PIT,25.0,JAX,23.0,False,13
186,2002,13,"IND 19, HOU 3",IND,19.0,HOU,3.0,False,13
187,2002,13,"SD 30, DEN 27",LAC,30.0,DEN,27.0,False,13
188,2002,13,"PHI 10, STL 3",PHI,10.0,LAR,3.0,False,13
189,2002,13,"SF 31, SEA 24",SF,31.0,SEA,24.0,False,13
190,2002,13,"NO 23, TB 20",NO,23.0,TB,20.0,False,13
191,2002,13,"OAK 26, NYJ 20",LV,26.0,NYJ,20.0,False,13
192,2002,14,"SF 31, DAL 27",SF,31.0,DAL,27.0,False,14
193,2002,14,"TEN 27, IND 17",TEN,27.0,IND,17.0,False,14
194,2002,14,"KC 49, STL 10",KC,49.0,LAR,10.0,False,14
195,2002,14,"NE 27, BUF 17",NE,27.0,BUF,17.0,False,14
196,2002,14,"HOU 24, PIT 6",HOU,24.0,PIT,6.0,False,14
197,2002,14,"TB 34, ATL 10",TB,34.0,ATL,10.0,False,14
198,2002,14,"NYG 27, WSH 21",NYG,27.0,WSH,21.0,False,14
199,2002,14,"CAR 52, CIN 31",CAR,52.0,CIN,31.0,False,14
200,2002,14,"CLE 21, JAX 20",CLE,21.0,JAX,20.0,False,14
201,2002,14,"ARI 23, DET 20",ARI,23.0,DET,20.0,False,14
202,2002,14,"PHI 27, SEA 20",PHI,27.0,SEA,20.0,False,14
203,2002,14,"NO 37, BAL 25",NO,37.0,BAL,25.0,False,14
204,2002,14,"NYJ 19, DEN 13",NYJ,19.0,DEN,13.0,False,14
205,2002,14,"OAK 27, SD 7",LV,27.0,LAC,7.0,False,14
206,2002,14,"GB 26, MIN 22",GB,26.0,MIN,22.0,False,14
207,2002,14,"MIA 27, CHI 9",MIA,27.0,CHI,9.0,False,14
208,2002,15,"SEA 30, ATL 24",SEA,30.0,ATL,24.0,False,15
209,2002,15,"BUF 20, SD 13",BUF,20.0,LAC,13.0,False,15
210,2002,15,"CHI 20, NYJ 13",CHI,20.0,NYJ,13.0,False,15
211,2002,15,"JAX 29, CIN 15",JAX,29.0,CIN,15.0,False,15
212,2002,15,"IND 28, CLE 23",IND,28.0,CLE,23.0,False,15
213,2002,15,"TB 23, DET 20",TB,23.0,DET,20.0,False,15
214,2002,15,"MIA 23, OAK 17",MIA,23.0,LV,17.0,False,15
215,2002,15,"MIN 32, NO 31",MIN,32.0,NO,31.0,False,15
216,2002,15,"PHI 34, WSH 21",PHI,34.0,WSH,21.0,False,15
217,2002,15,"PIT 30, CAR 14",PIT,30.0,CAR,14.0,False,15
218,2002,15,"BAL 23, HOU 19",BAL,23.0,HOU,19.0,False,15
219,2002,15,"DEN 31, KC 24",DEN,31.0,KC,24.0,False,15
220,2002,15,"NYG 37, DAL 7",NYG,37.0,DAL,7.0,False,15
221,2002,15,"GB 20, SF 14",GB,20.0,SF,14.0,False,15
222,2002,15,"STL 30, ARI 28",LAR,30.0,ARI,28.0,False,15
223,2002,15,"TEN 24, NE 7",TEN,24.0,NE,7.0,False,15
224,2002,16,"MIN 20, MIA 17",MIN,20.0,MIA,17.0,False,16
225,2002,16,"SF 17, ARI 14",SF,17.0,ARI,14.0,False,16
226,2002,16,"PHI 27, DAL 3",PHI,27.0,DAL,3.0,False,16
227,2002,16,"ATL 36, DET 15",ATL,36.0,DET,15.0,False,16
228,2002,16,"CIN 20, NO 13",CIN,20.0,NO,13.0,False,16
229,2002,16,"GB 10, BUF 0",GB,10.0,BUF,0.0,False,16
230,2002,16,"NYG 44, IND 27",NYG,44.0,IND,27.0,False,16
231,2002,16,"KC 24, SD 22",KC,24.0,LAC,22.0,False,16
232,2002,16,"WSH 26, HOU 10",WSH,26.0,HOU,10.0,False,16
233,2002,16,"CAR 24, CHI 14",CAR,24.0,CHI,14.0,False,16
234,2002,16,"TEN 28, JAX 10",TEN,28.0,JAX,10.0,False,16
235,2002,16,"SEA 30, STL 10",SEA,30.0,LAR,10.0,False,16
236,2002,16,"OAK 28, DEN 16",LV,28.0,DEN,16.0,False,16
237,2002,16,"CLE 14, BAL 13",CLE,14.0,BAL,13.0,False,16
238,2002,16,"NYJ 30, NE 17",NYJ,30.0,NE,17.0,False,16
239,2002,16,"PIT 17, TB 7",PIT,17.0,TB,7.0,False,16
240,2002,17,"NYG 10, PHI 7",NYG,10.0,PHI,7.0,False,17
241,2002,17,"OAK 24, KC 0",LV,24.0,KC,0.0,False,17
242,2002,17,"BUF 27, CIN 9",BUF,27.0,CIN,9.0,False,17
243,2002,17,"CLE 24, ATL 16",CLE,24.0,ATL,16.0,False,17
244,2002,17,"MIN 38, DET 36",MIN,38.0,DET,36.0,False,17
245,2002,17,"NE 27, MIA 24",NE,27.0,MIA,24.0,False,17
246,2002,17,"CAR 10, NO 6",CAR,10.0,NO,6.0,False,17
247,2002,17,"PIT 34, BAL 31",PIT,34.0,BAL,31.0,False,17
248,2002,17,"WSH 20, DAL 14",WSH,20.0,DAL,14.0,False,17
249,2002,17,"TEN 13, HOU 3",TEN,13.0,HOU,3.0,False,17
250,2002,17,"IND 20, JAX 13",IND,20.0,JAX,13.0,False,17
251,2002,17,"DEN 37, ARI 7",DEN,37.0,ARI,7.0,False,17
252,2002,17,"NYJ 42, GB 17",NYJ,42.0,GB,17.0,False,17
253,2002,17,"SEA 31, SD 28",SEA,31.0,LAC,28.0,False,17
254,2002,17,"TB 15, CHI 0",TB,15.0,CHI,0.0,False,17
255,2002,17,"STL 31, SF 20",LAR,31.0,SF,20.0,False,17
256,2003,1,"WSH 16, NYJ 13",WSH,16.0,NYJ,13.0,False,18
257,2003,1,"BUF 31, NE 0",BUF,31.0,NE,0.0,False,18
258,2003,1,"DEN 30, CIN 10",DEN,30.0,CIN,10.0,False,18
259,2003,1,"IND 9, CLE 6",IND,9.0,CLE,6.0,False,18
260,2003,1,"DET 42, ARI 24",DET,42.0,ARI,24.0,False,18
261,2003,1,"MIN 30, GB 25",MIN,30.0,GB,25.0,False,18
262,2003,1,"KC 27, SD 14",KC,27.0,LAC,14.0,False,18
263,2003,1,"HOU 21, MIA 20",HOU,21.0,MIA,20.0,False,18
264,2003,1,"NYG 23, STL 13",NYG,23.0,LAR,13.0,False,18
265,2003,1,"PIT 34, BAL 15",PIT,34.0,BAL,15.0,False,18
266,2003,1,"CAR 24, JAX 23",CAR,24.0,JAX,23.0,False,18
267,2003,1,"ATL 27, DAL 13",ATL,27.0,DAL,13.0,False,18
268,2003,1,"SF 49, CHI 7",SF,49.0,CHI,7.0,False,18
269,2003,1,"SEA 27, NO 10",SEA,27.0,NO,10.0,False,18
270,2003,1,"TEN 25, OAK 20",TEN,25.0,LV,20.0,False,18
271,2003,1,"TB 17, PHI 0",TB,17.0,PHI,0.0,False,18
272,2003,2,"WSH 33, ATL 31",WSH,33.0,ATL,31.0,False,19
273,2003,2,"GB 31, DET 6",GB,31.0,DET,6.0,False,19
274,2003,2,"IND 33, TEN 7",IND,33.0,TEN,7.0,False,19
275,2003,2,"KC 41, PIT 20",KC,41.0,PIT,20.0,False,19
276,2003,2,"STL 27, SF 24",LAR,27.0,SF,24.0,False,19
277,2003,2,"NO 31, HOU 10",NO,31.0,HOU,10.0,False,19
278,2003,2,"MIA 21, NYJ 10",MIA,21.0,NYJ,10.0,False,19
279,2003,2,"BUF 38, JAX 17",BUF,38.0,JAX,17.0,False,19
280,2003,2,"BAL 33, CLE 13",BAL,33.0,CLE,13.0,False,19
281,2003,2,"SEA 38, ARI 0",SEA,38.0,ARI,0.0,False,19
282,2003,2,"CAR 12, TB 9",CAR,12.0,TB,9.0,False,19
283,2003,2,"OAK 23, CIN 20",LV,23.0,CIN,20.0,False,19
284,2003,2,"NE 31, PHI 10",NE,31.0,PHI,10.0,False,19
285,2003,2,"DEN 37, SD 13",DEN,37.0,LAC,13.0,False,19
286,2003,2,"MIN 24, CHI 13",MIN,24.0,CHI,13.0,False,19
287,2003,2,"DAL 35, NYG 32",DAL,35.0,NYG,32.0,False,19
288,2003,3,"TB 31, ATL 10",TB,31.0,ATL,10.0,False,20
289,2003,3,"PIT 17, CIN 10",PIT,17.0,CIN,10.0,False,20
290,2003,3,"MIN 23, DET 13",MIN,23.0,DET,13.0,False,20
291,2003,3,"TEN 27, NO 12",TEN,27.0,NO,12.0,False,20
292,2003,3,"IND 23, JAX 13",IND,23.0,JAX,13.0,False,20
293,2003,3,"NE 23, NYJ 16",NE,23.0,NYJ,16.0,False,20
294,2003,3,"KC 42, HOU 14",KC,42.0,HOU,14.0,False,20
295,2003,3,"ARI 20, GB 13",ARI,20.0,GB,13.0,False,20
296,2003,3,"SEA 24, STL 23",SEA,24.0,LAR,23.0,False,20
297,2003,3,"NYG 24, WSH 21",NYG,24.0,WSH,21.0,False,20
298,2003,3,"BAL 24, SD 10",BAL,24.0,LAC,10.0,False,20
299,2003,3,"CLE 13, SF 12",CLE,13.0,SF,12.0,False,20
300,2003,3,"MIA 17, BUF 7",MIA,17.0,BUF,7.0,False,20
301,2003,3,"DEN 31, OAK 10",DEN,31.0,LV,10.0,False,20
302,2003,4,"PHI 23, BUF 13",PHI,23.0,BUF,13.0,False,21
303,2003,4,"CIN 21, CLE 14",CIN,21.0,CLE,14.0,False,21
304,2003,4,"STL 37, ARI 13",LAR,37.0,ARI,13.0,False,21
305,2003,4,"MIN 35, SF 7",MIN,35.0,SF,7.0,False,21
306,2003,4,"TEN 30, PIT 13",TEN,30.0,PIT,13.0,False,21
307,2003,4,"WSH 20, NE 17",WSH,20.0,NE,17.0,False,21
308,2003,4,"HOU 24, JAX 20",HOU,24.0,JAX,20.0,False,21
309,2003,4,"OAK 34, SD 31",LV,34.0,LAC,31.0,False,21
310,2003,4,"KC 17, BAL 10",KC,17.0,BAL,10.0,False,21
311,2003,4,"DEN 20, DET 16",DEN,20.0,DET,16.0,False,21
312,2003,4,"DAL 17, NYJ 6",DAL,17.0,NYJ,6.0,False,21
313,2003,4,"CAR 23, ATL 3",CAR,23.0,ATL,3.0,False,21
314,2003,4,"IND 55, NO 21",IND,55.0,NO,21.0,False,21
315,2003,4,"GB 38, CHI 23",GB,38.0,CHI,23.0,False,21
316,2003,5,"MIN 39, ATL 26",MIN,39.0,ATL,26.0,False,22
317,2003,5,"BUF 22, CIN 16",BUF,22.0,CIN,16.0,False,22
318,2003,5,"CHI 24, OAK 21",CHI,24.0,LV,21.0,False,22
319,2003,5,"DAL 24, ARI 7",DAL,24.0,ARI,7.0,False,22
320,2003,5,"GB 35, SEA 13",GB,35.0,SEA,13.0,False,22
321,2003,5,"KC 24, DEN 23",KC,24.0,DEN,23.0,False,22
322,2003,5,"NE 38, TEN 30",NE,38.0,TEN,30.0,False,22
323,2003,5,"MIA 23, NYG 10",MIA,23.0,NYG,10.0,False,22
324,2003,5,"CAR 19, NO 13",CAR,19.0,NO,13.0,False,22
325,2003,5,"JAX 27, SD 21",JAX,27.0,LAC,21.0,False,22
326,2003,5,"PHI 27, WSH 25",PHI,27.0,WSH,25.0,False,22
327,2003,5,"SF 24, DET 17",SF,24.0,DET,17.0,False,22
328,2003,5,"CLE 33, PIT 13",CLE,33.0,PIT,13.0,False,22
329,2003,5,"IND 38, TB 35",IND,38.0,TB,35.0,False,22
330,2003,6,"CLE 13, OAK 7",CLE,13.0,LV,7.0,False,23
331,2003,6,"DAL 23, PHI 21",DAL,23.0,PHI,21.0,False,23
332,2003,6,"KC 40, GB 34",KC,40.0,GB,34.0,False,23
333,2003,6,"TEN 38, HOU 17",TEN,38.0,HOU,17.0,False,23
334,2003,6,"CAR 23, IND 20",CAR,23.0,IND,20.0,False,23
335,2003,6,"NE 17, NYG 6",NE,17.0,NYG,6.0,False,23
336,2003,6,"NO 20, CHI 13",NO,20.0,CHI,13.0,False,23
337,2003,6,"TB 35, WSH 13",TB,35.0,WSH,13.0,False,23
338,2003,6,"MIA 24, JAX 10",MIA,24.0,JAX,10.0,False,23
339,2003,6,"DEN 17, PIT 14",DEN,17.0,PIT,14.0,False,23
340,2003,6,"NYJ 30, BUF 3",NYJ,30.0,BUF,3.0,False,23
341,2003,6,"BAL 26, ARI 18",BAL,26.0,ARI,18.0,False,23
342,2003,6,"SEA 20, SF 19",SEA,20.0,SF,19.0,False,23
343,2003,6,"STL 36, ATL 0",LAR,36.0,ATL,0.0,False,23
344,2003,7,"NO 45, ATL 17",NO,45.0,ATL,17.0,False,24
345,2003,7,"CIN 34, BAL 26",CIN,34.0,BAL,26.0,False,24
346,2003,7,"SD 26, CLE 20",LAC,26.0,CLE,20.0,False,24
347,2003,7,"DAL 38, DET 7",DAL,38.0,DET,7.0,False,24
348,2003,7,"STL 34, GB 24",LAR,34.0,GB,24.0,False,24
349,2003,7,"NE 19, MIA 13",NE,19.0,MIA,13.0,False,24
350,2003,7,"MIN 28, DEN 20",MIN,28.0,DEN,20.0,False,24
351,2003,7,"PHI 14, NYG 10",PHI,14.0,NYG,10.0,False,24
352,2003,7,"TEN 37, CAR 17",TEN,37.0,CAR,17.0,False,24
353,2003,7,"NYJ 19, HOU 14",NYJ,19.0,HOU,14.0,False,24
354,2003,7,"BUF 24, WSH 7",BUF,24.0,WSH,7.0,False,24
355,2003,7,"SF 24, TB 7",SF,24.0,TB,7.0,False,24
356,2003,7,"SEA 24, CHI 17",SEA,24.0,CHI,17.0,False,24
357,2003,7,"KC 17, OAK 10",KC,17.0,LV,10.0,False,24
